Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID
"Englert P., Paraschos A., Deisenroth M.P., Peters J.","55855227200;55336427400;24922891000;35248912800;","Probabilistic model-based imitation learning",2013,"Adaptive Behavior","21","5",,"388","403",,26,"10.1177/1059712313491614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884155630&doi=10.1177%2f1059712313491614&partnerID=40&md5=d6ac74c3cd95313e1b1aa5c432cf8a1f","Department of Computer Science, Technische Universität Darmstadt, Germany; Max Planck Institute for Intelligent Systems, Tübingen, Germany","Englert, P., Department of Computer Science, Technische Universität Darmstadt, Germany; Paraschos, A., Department of Computer Science, Technische Universität Darmstadt, Germany; Deisenroth, M.P., Department of Computer Science, Technische Universität Darmstadt, Germany; Peters, J., Department of Computer Science, Technische Universität Darmstadt, Germany, Max Planck Institute for Intelligent Systems, Tübingen, Germany",,,"Englert, P.; Department of Computer Science, Technische Universität DarmstadtGermany; email: englert@ias.tu-darmstadt.de",Article,"Final",,Scopus,2-s2.0-84884155630
[No author name available],[No author id available],"Proceedings of the 2nd Workshop on Machine Learning for Interactive Systems: Bridging the Gap Between Perception, Action and Communication, MLIS 2013 - 23rd IJCAI 2013",2013,"ACM International Conference Proceeding Series",,,,"","",81,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883008795&partnerID=40&md5=7407a17bb4138e08cfae3b85c4445026",,"",,,,Conference Review,"Final",,Scopus,2-s2.0-84883008795
"Pietquin O.","16040586900;","Inverse reinforcement learning for interactive systems",2013,"ACM International Conference Proceeding Series",,,,"71","75",,2,"10.1145/2493525.2493529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883034035&doi=10.1145%2f2493525.2493529&partnerID=40&md5=00e70e1c2c9b2ac1d5885debdd12c24f","SUPELEC - UMI 2958 (GeorgiaTech-CNRS), 2 Rue Edouard Belin, 57070 Metz, France","Pietquin, O., SUPELEC - UMI 2958 (GeorgiaTech-CNRS), 2 Rue Edouard Belin, 57070 Metz, France","Human-machine interaction; Reinforcement learning","Human activity recognition; Human machine interaction; Interaction managers; Interactive system; Inverse reinforcement learning; Machine learning techniques; Natural language generation; Sequential decision making; Algorithms; Artificial intelligence; Communication; Human computer interaction; Reinforcement learning","Pietquin, O.; SUPELEC - UMI 2958 (GeorgiaTech-CNRS), 2 Rue Edouard Belin, 57070 Metz, France; email: olivier.pietquin@supelec.fr",Conference Paper,"Final",,Scopus,2-s2.0-84883034035
"Iturrate I., Omedes J., Montesano L.","57194101260;55567220200;6602849539;","Shared control of a robot using EEG-based feedback Signals",2013,"ACM International Conference Proceeding Series",,,,"45","50",,4,"10.1145/2493525.2493533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882932193&doi=10.1145%2f2493525.2493533&partnerID=40&md5=fe837c5b62fab17f55d05e02a4a1a7ed","I3A, DIIS, EINA, University of Zaragoza, Zaragoza, Spain","Iturrate, I., I3A, DIIS, EINA, University of Zaragoza, Zaragoza, Spain; Omedes, J., I3A, DIIS, EINA, University of Zaragoza, Zaragoza, Spain; Montesano, L., I3A, DIIS, EINA, University of Zaragoza, Zaragoza, Spain",,"Binary information; Continuous state; Feedback signal; Graphical interface; Human observations; Inverse reinforcement learning; Multiple modalities; Robot operations; Artificial intelligence; Communication; Reinforcement learning; Robots","I3A, DIIS, EINA, University of Zaragoza, Zaragoza, Spain",Conference Paper,"Final",,Scopus,2-s2.0-84882932193
"Li Y., Zhu Y., Yang F., Jia Q.","36835429600;8855113900;56408791400;47761289100;","Inverse reinforcement learning based optimal schedule generation approach for carrier aircraft on flight deck",2013,"Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology","35","4",,"171","175",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886303335&partnerID=40&md5=b98228ae550b28d8d9c62029f36b91f0","College of Information and System and Management, National University of Defense Technology, Changsha 410073, China","Li, Y., College of Information and System and Management, National University of Defense Technology, Changsha 410073, China; Zhu, Y., College of Information and System and Management, National University of Defense Technology, Changsha 410073, China; Yang, F., College of Information and System and Management, National University of Defense Technology, Changsha 410073, China; Jia, Q., College of Information and System and Management, National University of Defense Technology, Changsha 410073, China","Aircraft scheduling on flight deck; Inverse reinforcement learning; Optimal schedule generation; Reinforcement learning","Aircraft operations; Aircraft scheduling; Flight decks; Inverse reinforcement learning; Markov Decision Processes; Optimal policies; Optimal schedule; Scheduling optimization; Decision making; Markov processes; Optimization; Reinforcement learning; Scheduling; Aircraft","Zhu, Y.; College of Information and System and Management, National University of Defense Technology, Changsha 410073, China; email: nudtzyf@hotmail.com",Article,"Final",,Scopus,2-s2.0-84886303335
"Murray W.R., Harrison P., Singliar T.","57202909075;23094014700;15043013000;","Interpreting spatiotemporal expressions from english to fuzzy logic",2013,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","8035",,,"226","233",,,"10.1007/978-3-642-39617-5_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880982771&doi=10.1007%2f978-3-642-39617-5_21&partnerID=40&md5=7836a29c16a2f842bc87f6d06d0b4bcd","Boeing Research and Technology, PO Box 3707, Seattle, WA 98124, United States","Murray, W.R., Boeing Research and Technology, PO Box 3707, Seattle, WA 98124, United States; Harrison, P., Boeing Research and Technology, PO Box 3707, Seattle, WA 98124, United States; Singliar, T., Boeing Research and Technology, PO Box 3707, Seattle, WA 98124, United States","anomaly detection; controlled natural language; CPL; fuzzy logic; GPSG parsing; inverse reinforcement learning; spatiotemporal reasoning","Computer circuits; Computer programming languages; Context free grammars; Learning algorithms; Learning systems; Reinforcement learning; Syntactics; Web crawler; Anomaly detection; Controlled natural language; GPSG parsing; Inverse reinforcement learning; Spatio-temporal reasoning; Fuzzy logic",,Conference Paper,"Final",,Scopus,2-s2.0-84880982771
"Dragan A.D., Srinivasa S.S.","55193779100;6602084313;","A policy-blending formalism for shared control",2013,"International Journal of Robotics Research","32","7",,"790","805",,100,"10.1177/0278364913490324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879894559&doi=10.1177%2f0278364913490324&partnerID=40&md5=80d1d854125bbaade4cd3aff819dc319","Robotics Institute, Carnegie Mellon University, United States","Dragan, A.D., Robotics Institute, Carnegie Mellon University, United States; Srinivasa, S.S., Robotics Institute, Carnegie Mellon University, United States","arbitration; human-robot collaboration; intent prediction; shared control; sliding autonomy; teleoperation","arbitration; Human-robot collaboration; Inverse reinforcement learning; Prediction problem; Robotic manipulators; Shared control; Simplifying assumptions; Sliding autonomy; Blending; Forecasting; Inverse problems; Reinforcement learning; Remote control; Robots; Behavioral research","Dragan, A.D.; Robotics Institute, Carnegie Mellon UniversityUnited States; email: adragan@cs.cmu.edu",Conference Paper,"Final",,Scopus,2-s2.0-84879894559
"Boularias A., Chaib-draa B.","23090275300;7004238886;","Apprenticeship learning with few examples",2013,"Neurocomputing","104",,,"83","96",,3,"10.1016/j.neucom.2012.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873703578&doi=10.1016%2fj.neucom.2012.11.002&partnerID=40&md5=8b2c44c096ea60e6286e597a604461d4","Max Planck Institute for Intelligent Systems, Spemannstraße 41, 72076 Tuebingen, Germany; Computer Science and Software Engineering Department, Laval University, Quebec G1V 0A6, Canada","Boularias, A., Max Planck Institute for Intelligent Systems, Spemannstraße 41, 72076 Tuebingen, Germany; Chaib-draa, B., Computer Science and Software Engineering Department, Laval University, Quebec G1V 0A6, Canada","Bootstrapping; Imitation learning; Inverse reinforcement learning; Transfer learning","Apprenticeship learning; AS graph; Bootstrapping; Empirical averages; Imitation learning; Inverse reinforcement learning; Linear combinations; Near-optimal; New approaches; Optimal policies; Reward function; Simulated robot; State space; Transfer learning; Transfer technique; Value functions; Dynamics; Learning algorithms; Optimization; Reinforcement learning; Apprentices; algorithm; analytical error; apprenticeship learning; article; bootstrapping; dynamics; imitation; learning; priority journal; reinforcement; reward; robotics; simulation; statistical analysis","Boularias, A.; Max Planck Institute for Intelligent Systems, Spemannstraße 41, 72076 Tuebingen, Germany; email: abdeslam.boularias@tuebingen.mpg.de",Article,"Final",,Scopus,2-s2.0-84873703578
"Ziebart B.D., Bagnell J.A., Dey A.K.","13608719300;6506127486;7101701731;","The principle of maximum causal entropy for estimating interacting processes",2013,"IEEE Transactions on Information Theory","59","4", 6479340,"1966","1980",,20,"10.1109/TIT.2012.2234824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896690184&doi=10.1109%2fTIT.2012.2234824&partnerID=40&md5=319b27f0a8c54dd29611d5c16d18a24b","Department of Computer Science, University of Illinois at Chicago, Chicago, IL 60607, United States; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States","Ziebart, B.D., Department of Computer Science, University of Illinois at Chicago, Chicago, IL 60607, United States; Bagnell, J.A., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Dey, A.K., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States","Causal entropy; Correlated equilibrium (CE); Directed information; Inverse optimal control; Inverse reinforcement learning; Maximum entropy; Statistical estimation","Computer games; Entropy; Maximum entropy methods; Maximum principle; Probability distributions; Reinforcement learning; Correlated equilibria; Directed information; Inverse reinforcement learning; Inverse-optimal control; Statistical estimation; Estimation",,Article,"Final",,Scopus,2-s2.0-84896690184
"Sugiyama H., Meguro T., Minami Y.","56965179800;36632749100;24428386300;","Preference-learning based inverse reinforcement learning for dialog control",2012,"13th Annual Conference of the International Speech Communication Association 2012, INTERSPEECH 2012","1",,,"222","225",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878412864&partnerID=40&md5=387fa005a872733b7eaabfec1556ca53","NTT Communication Science Laboratories, Kyoto, Japan","Sugiyama, H., NTT Communication Science Laboratories, Kyoto, Japan; Meguro, T., NTT Communication Science Laboratories, Kyoto, Japan; Minami, Y., NTT Communication Science Laboratories, Kyoto, Japan",,"Competitive algorithms; Dialog controls; Dialog systems; Inverse reinforcement learning; Reward function; Algorithms; Reinforcement learning","NTT Communication Science Laboratories, Kyoto, Japan",Conference Paper,"Final",,Scopus,2-s2.0-84878412864
"Reddy T.S., Gopikrishna V., Zaruba G., Huber M.","55557204500;35322408300;6602515225;7202671760;","Inverse reinforcement learning for decentralized non-cooperative multiagent systems",2012,"Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics",,, 6378020,"1930","1935",,5,"10.1109/ICSMC.2012.6378020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872422561&doi=10.1109%2fICSMC.2012.6378020&partnerID=40&md5=dc588a31fe74bea836cbc64a063d757c","Computer Science Department, University of Texas at Arlington, Arlington, TX, United States","Reddy, T.S., Computer Science Department, University of Texas at Arlington, Arlington, TX, United States; Gopikrishna, V., Computer Science Department, University of Texas at Arlington, Arlington, TX, United States; Zaruba, G., Computer Science Department, University of Texas at Arlington, Arlington, TX, United States; Huber, M., Computer Science Department, University of Texas at Arlington, Arlington, TX, United States","Game Theory; General-Sum Stochastic Games; Inverse Reinfocement Learning; Multiagent Systems; Nash equilibrium","Distributed solutions; Inverse Reinfocement Learning; Inverse reinforcement learning; Multi-agent problems; Multi-agent setting; Nash equilibria; Non-cooperative; Optimal policies; Reward function; Single-agent; Stochastic game; Cybernetics; Game theory; Reinforcement learning; Multi agent systems","Reddy, T.S.; Computer Science Department, University of Texas at Arlington, Arlington, TX, United States; email: sudhamsh@uta.edu",Conference Paper,"Final",,Scopus,2-s2.0-84872422561
"Klein E., Geist M., Piot B., Pietquin O.","55234823100;25929145100;55697434100;16040586900;","Inverse reinforcement learning through structured classification",2012,"Advances in Neural Information Processing Systems","2",,,"1007","1015",,29,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877756695&partnerID=40&md5=27f1bed54aa7e7a1fd17e16183d6398c","LORIA, Team ABC, Nancy, France; Supélec, IMS-MaLIS Research Group, Metz, France; UMI 2958 (GeorgiaTech-CNRS), Metz, France","Klein, E., LORIA, Team ABC, Nancy, France, Supélec, IMS-MaLIS Research Group, Metz, France; Geist, M., Supélec, IMS-MaLIS Research Group, Metz, France; Piot, B., Supélec, IMS-MaLIS Research Group, Metz, France, UMI 2958 (GeorgiaTech-CNRS), Metz, France; Pietquin, O., Supélec, IMS-MaLIS Research Group, Metz, France, UMI 2958 (GeorgiaTech-CNRS), Metz, France",,"Car driving; Inverse reinforcement learning; Multi-class classifier; Near-optimal; Reward function; Score function; Algorithms; Optimization; Reinforcement learning; Inverse problems","LORIA, Team ABC, Nancy, France",Conference Paper,"Final",,Scopus,2-s2.0-84877756695
"Singliar T., Margineantu D.D.","15043013000;9738431900;","Scalable inverse reinforcement learning via instructed feature construction",2012,"AAAI Workshop - Technical Report","WS-12-11",,,"33","35",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875583424&partnerID=40&md5=061580a7cddf361b2384a6a52270e7ae","Boeing Research and Technology, M/C 7L-44, P.O. Box 3707, Seattle, WA 98124-2207, United States","Singliar, T., Boeing Research and Technology, M/C 7L-44, P.O. Box 3707, Seattle, WA 98124-2207, United States; Margineantu, D.D., Boeing Research and Technology, M/C 7L-44, P.O. Box 3707, Seattle, WA 98124-2207, United States",,"Basis functions; Feature construction; Inverse reinforcement learning; Limited rationality; Reward function; Traditional models; Value function approximation; Value functions; Stochastic models; Reinforcement learning","Singliar, T.; Boeing Research and Technology, M/C 7L-44, P.O. Box 3707, Seattle, WA 98124-2207, United States; email: tomas.singliar@boeing.com",Conference Paper,"Final",,Scopus,2-s2.0-84875583424
